idPerson,dateTime,idDateTime,idAccident,street,streetID,district,idDistrict,wikidata_URI,accident_type,weather_status,bicycle_is_electronic,person_type,age_range,sex,hospitalized,coordinate_x_utm,coordinate_y_utm,positive_alcohol
2020S010580,2020-07-28T21:52:00+02:00,202007282152000200,2020072821520002002020S010580,PASEO. RECOLETOS,PASEORECOLETOS,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Scope,Clear,0,Driver,35 - 39,Man,0,441.311.742,4.474.736.445,0
2020S010596,2020-07-28T14:40:00+02:00,202007281440000200,2020072814400002002020S010596,DUQUE DE SEVILLA,DUQUEDESEVILLA,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Lateral collision,Clear,0,Driver,30 - 34,Man,1,442.333.391,4.477.069.732,0
2020S010601,2020-07-19T01:40:00+02:00,20200719140000200,202007191400002002020S010601,LOS YEBENES,LOSYEBENES,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Scope,Clear,0,Driver,30 - 34,Man,NULL,436.229.897,4.471.683.580,0
2020S010605,2020-07-29T21:20:00+02:00,202007292120000200,2020072921200002002020S010605,AVDA. CIUDAD DE BARCELONA,AVDACIUDADDEBARCELONA,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Scope,Clear,0,Driver,25 - 29,Man,NULL,442.051.994,4.472.927.180,1
2020S010645,2020-07-30T19:15:00+02:00,202007301915000200,2020073019150002002020S010645,PASEO. RUPERTO CHAPI,PASEORUPERTOCHAPI,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Fall,Clear,0,Driver,45 - 49,Woman,0,438.402.036,4.476.105.813,0
2020S010665,2020-07-31T06:50:00+02:00,20200731650000200,202007316500002002020S010665,AVDA. ASTURIAS,AVDAASTURIAS,Tetuán,TETUAN,https://www.wikidata.org/wiki/Q1773540,Frontal-lateral collision,Clear,0,Driver,45 - 49,Man,1,441.193.338,4.479.975.729,0
2020S010676,2020-07-31T09:05:00+02:00,20200731905000200,202007319050002002020S010676,AVDA. MIGUEL HERNANDEZ,AVDAMIGUELHERNANDEZ,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Fall,Clear,0,Driver,50 - 54,Man,0,446.061.042,4.471.498.629,0
2020S010688,2020-07-31T15:35:00+02:00,202007311535000200,2020073115350002002020S010688,ALBERTO AGUILERA,ALBERTOAGUILERA,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Fall,Clear,1,Driver,25 - 29,Woman,1,439.902.402,4.475.717.884,0
2020S010702,2020-07-31T0:13:00+02:00,20200731013000200,202007310130002002020S010702,EL GRECO,ELGRECO,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Fall,Clear,0,Driver,35 - 39,Man,0,436.729.089,4.473.304.035,0
2020S010732,2020-08-01T12:00:00+02:00,202008011200000200,2020080112000002002020S010732,PLAZA. JOSE BANUS,PLAZAJOSEBANUS,Ciudad Lineal,CIUDADLINEAL,https://www.wikidata.org/wiki/Q1763694,Lateral collision,Clear,1,Driver,45 - 49,Woman,1,444.393.985,4.476.190.348,0
2020S010737,2020-08-01T10:30:00+02:00,202008011030000200,2020080110300002002020S010737,AVDA. ARCENTALES,AVDAARCENTALES,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Fall,Clear,0,Driver,45 - 49,Man,1,449.054.854,4.476.126.914,0
2020S010760,2020-08-01T23:05:00+02:00,202008012305000200,2020080123050002002020S010760,PALAZUELOS,PALAZUELOS,Villa de Vallecas,VILLADEVALLECAS,https://www.wikidata.org/wiki/Q1947988,Crash against fixed obstacle,Clear,0,Driver,45 - 49,Man,0,447.274.876,4.469.147.231,1
2020S010774,2020-08-01T09:15:00+02:00,20200801915000200,202008019150002002020S010774,AVDA. DAROCA,AVDADAROCA,Ciudad Lineal,CIUDADLINEAL,https://www.wikidata.org/wiki/Q1763694,Fall,Clear,0,Driver,40 - 44,Man,1,446.894.496,4.474.136.781,0
2020S010775,2020-08-02T01:40:00+02:00,20200802140000200,202008021400002002020S010775,ALCALA,ALCALA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Fall,Clear,0,Driver,21 - 24,Woman,0,440.695.115,4.474.396.405,0
2020S010791,2020-08-01T21:40:00+02:00,202008012140000200,2020080121400002002020S010791,MARQUES DE VIANA,MARQUESDEVIANA,Tetuán,TETUAN,https://www.wikidata.org/wiki/Q1773540,Frontal-lateral collision,Clear,0,Driver,25 - 29,Man,0,440.188.927,4.479.505.365,0
2020S010796,2020-08-02T22:30:00+02:00,202008022230000200,2020080222300002002020S010796,PASEO. CASTELLANA,PASEOCASTELLANA,Tetuán,TETUAN,https://www.wikidata.org/wiki/Q1773540,Frontal-lateral collision,NULL,1,Driver,-- - --,Unknown,NULL,441.418.664,4.478.423.647,0
2020S010797,2020-08-02T22:15:00+02:00,202008022215000200,2020080222150002002020S010797,AVDA. ALBUFERA,AVDAALBUFERA,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Frontal-lateral collision,Clear,0,Driver,10 - 14,Man,0,444.396.595,4.471.435.251,0
2020S010813,2020-08-03T12:00:00+02:00,202008031200000200,2020080312000002002020S010813,AVDA. ASTURIAS,AVDAASTURIAS,Tetuán,TETUAN,https://www.wikidata.org/wiki/Q1773540,Fall,Clear,0,Driver,35 - 39,Man,1,440.887.410,4.480.246.053,0
2020S010819,2020-07-07T19:05:00+02:00,202007071905000200,2020070719050002002020S010819,CAMINO DE HUMERA,CAMINODEHUMERA,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Fall,Clear,0,Driver,50 - 54,Woman,0,434.319.171,4.472.697.585,0
2020S010831,2020-08-03T19:45:00+02:00,202008031945000200,2020080319450002002020S010831,AVDA. MANZANARES,AVDAMANZANARES,Usera,USERA,https://www.wikidata.org/wiki/Q953368,Frontal-lateral collision,Clear,0,Driver,15 - 17,Man,1,440.590.616,4.471.300.853,0
2020S010831,2020-08-03T19:45:00+02:00,202008031945000200,2020080319450002002020S010831,AVDA. MANZANARES,AVDAMANZANARES,Usera,USERA,https://www.wikidata.org/wiki/Q953368,Frontal-lateral collision,Clear,0,Driver,30 - 34,Man,0,440.590.616,4.471.300.853,0
2020S010855,2020-08-04T11:35:00+02:00,202008041135000200,2020080411350002002020S010855,ANDALUCES,ANDALUCES,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Fall,Clear,0,Driver,55 - 59,Man,0,446.164.907,4.471.110.273,0
2020S010857,2020-08-04T14:15:00+02:00,202008041415000200,2020080414150002002020S010857,HORTALEZA,HORTALEZA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Frontal-lateral collision,Clear,0,Driver,40 - 44,Woman,1,440.707.100,4.474.967.364,0
2020S010858,2020-08-03T18:00:00+02:00,202008031800000200,2020080318000002002020S010858,PEDRO RICO,PEDRORICO,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Frontal collision,Clear,0,Driver,18 - 20,Man,0,440.299.042,4.481.466.223,0
2020S010884,2020-08-05T10:50:00+02:00,202008051050000200,2020080510500002002020S010884,JOSEFA VALCARCEL,JOSEFAVALCARCEL,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Fall,Clear,0,Driver,60 - 64,Man,0,445.578.400,4.477.785.013,0
2020S010907,2020-08-05T22:20:00+02:00,202008052220000200,2020080522200002002020S010907,AVDA. ALBUFERA,AVDAALBUFERA,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Scope,NULL,0,Driver,40 - 44,Woman,NULL,443.587.113,4.471.911.944,0
2020S010931,2020-08-05T20:30:00+02:00,202008052030000200,2020080520300002002020S010931,OFELIA NIETO,OFELIANIETO,Tetuán,TETUAN,https://www.wikidata.org/wiki/Q1773540,Fall,Clear,0,Driver,10 - 14,Man,0,439.851.894,4.479.103.167,0
2020S010974,2020-07-25T12:10:00+02:00,202007251210000200,2020072512100002002020S010974,AVDA. ANDES,AVDAANDES,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Fall,Clear,0,Driver,60 - 64,Man,1,447.625.576,4.478.673.541,0
2020S011015,2020-08-07T20:45:00+02:00,202008072045000200,2020080720450002002020S011015,TIMOTEO DOMINGO,TIMOTEODOMINGO,Ciudad Lineal,CIUDADLINEAL,https://www.wikidata.org/wiki/Q1763694,Crash against fixed obstacle,Clear,0,Driver,10 - 14,Man,NULL,445.392.221,4.475.873.329,0
2020S011015,2020-08-07T20:45:00+02:00,202008072045000200,2020080720450002002020S011015,TIMOTEO DOMINGO,TIMOTEODOMINGO,Ciudad Lineal,CIUDADLINEAL,https://www.wikidata.org/wiki/Q1763694,Crash against fixed obstacle,Clear,0,Passenger,10 - 14,Man,NULL,445.392.221,4.475.873.329,0
2020S011031,2020-08-08T10:00:00+02:00,202008081000000200,2020080810000002002020S011031,ESTAD. WANDA METROPOLITANO,ESTADWANDAMETROPOLITANO,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Frontal collision,Clear,0,Driver,40 - 44,Man,0,448.841.495,4.475.721.129,0
2020S011031,2020-08-08T10:00:00+02:00,202008081000000200,2020080810000002002020S011031,ESTAD. WANDA METROPOLITANO,ESTADWANDAMETROPOLITANO,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Frontal collision,Clear,0,Driver,60 - 64,Man,0,448.841.495,4.475.721.129,0
2020S011079,2020-08-09T19:25:00+02:00,202008091925000200,2020080919250002002020S011079,RAFAEL DE LEON,RAFAELDELEON,Villa de Vallecas,VILLADEVALLECAS,https://www.wikidata.org/wiki/Q1947988,Hitting a person,Clear,0,Driver,15 - 17,Man,0,449.074.762,4.468.600.293,0
2020S011079,2020-08-09T19:25:00+02:00,202008091925000200,2020080919250002002020S011079,RAFAEL DE LEON,RAFAELDELEON,Villa de Vallecas,VILLADEVALLECAS,https://www.wikidata.org/wiki/Q1947988,Hitting a person,Clear,0,Pedestrian,06 - 09,Man,1,449.074.762,4.468.600.293,0
2020S011119,2020-08-10T18:25:00+02:00,202008101825000200,2020081018250002002020S011119,SELMA LAGERLOFF,SELMALAGERLOFF,Villaverde,VILLAVERDE,https://www.wikidata.org/wiki/Q919536,Frontal-lateral collision,Clear,0,Driver,40 - 44,Man,0,441.549.483,4.467.258.849,0
2020S011129,2020-08-10T13:08:00+02:00,202008101308000200,2020081013080002002020S011129,PASEO. PONTONES,PASEOPONTONES,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Fall,Clear,0,Driver,30 - 34,Woman,0,439.552.378,4.473.116.735,0
2020S011147,2020-08-10T20:15:00+02:00,202008102015000200,2020081020150002002020S011147,GENERAL PARDINAS,GENERALPARDINAS,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Fall,Clear,0,Driver,50 - 54,Woman,0,442.439.567,4.475.269.992,0
2020S011165,2020-08-10T19:15:00+02:00,202008101915000200,2020081019150002002020S011165,FUENCARRAL,FUENCARRAL,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Hitting a person,Cloudy,0,Driver,-- - --,Man,0,440.557.623,4.475.001.438,0
2020S011165,2020-08-10T19:15:00+02:00,202008101915000200,2020081019150002002020S011165,FUENCARRAL,FUENCARRAL,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Hitting a person,Cloudy,0,Pedestrian,55 - 59,Woman,0,440.557.623,4.475.001.438,0
2020S011206,2020-08-12T20:05:00+02:00,202008122005000200,2020081220050002002020S011206,VERSALLES,VERSALLES,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Hitting a person,Clear,0,Driver,35 - 39,Man,1,447.924.942,4.474.264.095,0
2020S011206,2020-08-12T20:05:00+02:00,202008122005000200,2020081220050002002020S011206,VERSALLES,VERSALLES,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Hitting a person,Clear,0,Driver,50 - 54,Man,0,447.924.942,4.474.264.095,0
2020S011206,2020-08-12T20:05:00+02:00,202008122005000200,2020081220050002002020S011206,VERSALLES,VERSALLES,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Hitting a person,Clear,0,Driver,-- - --,Unknown,0,447.924.942,4.474.264.095,0
2020S011206,2020-08-12T20:05:00+02:00,202008122005000200,2020081220050002002020S011206,VERSALLES,VERSALLES,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Hitting a person,Clear,0,Pedestrian,-- - --,Unknown,0,447.924.942,4.474.264.095,0
2020S011283,2020-08-14T19:28:00+02:00,202008141928000200,2020081419280002002020S011283,PLAZA. CORTES,PLAZACORTES,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Frontal-lateral collision,Clear,1,Driver,30 - 34,Man,0,440.953.174,4.474.134.600,0
2020S011295,2020-08-14T23:30:00+02:00,202008142330000200,2020081423300002002020S011295,ROBERTO DOMINGO,ROBERTODOMINGO,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Frontal-lateral collision,Clear,0,Driver,35 - 39,Man,1,443.876.152,4.475.882.463,0
2020S011340,2020-08-16T20:55:00+02:00,202008162055000200,2020081620550002002020S011340,VELAZQUEZ,VELAZQUEZ,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Fall,Clear,0,Driver,30 - 34,Woman,0,441.895.637,4.474.785.283,0
2020S011345,2020-08-17T08:45:00+02:00,20200817845000200,202008178450002002020S011345,AVDA. AVIACION,AVDAAVIACION,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Frontal-lateral collision,Clear,0,Driver,40 - 44,Woman,0,434.081.020,4.469.646.845,0
2020S011346,2020-08-05T09:30:00+02:00,20200805930000200,202008059300002002020S011346,ALBERTO DE PALACIO,ALBERTODEPALACIO,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Frontal-lateral collision,Clear,0,Driver,40 - 44,Man,0,445.541.867,4.482.298.968,0
2020S011349,2020-08-14T09:20:00+02:00,20200814920000200,202008149200002002020S011349,INSULA BARATARIA,INSULABARATARIA,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Fall,Clear,0,Driver,55 - 59,Man,0,441.481.368,4.484.333.640,0
2020S011380,2020-08-18T11:05:00+02:00,202008181105000200,2020081811050002002020S011380,ALCALA,ALCALA,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Fall,Clear,0,Driver,40 - 44,Man,0,442.694.271,4.475.139.378,0
2020S011389,2020-08-17T19:27:00+02:00,202008171927000200,2020081719270002002020S011389,AVDA. NICETO ALCALA ZAMORA,AVDANICETOALCALAZAMORA,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Crash against fixed obstacle,Clear,0,Driver,30 - 34,Man,1,445.290.444,4.482.029.464,0
2020S011405,2020-08-18T12:50:00+02:00,202008181250000200,2020081812500002002020S011405,PASEO. JUAN ANTONIO VALLEJO,PASEOJUANANTONIOVALLEJO,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Fall,Clear,0,Driver,25 - 29,Woman,0,439.742.996,4.472.662.709,0
2020S011442,2020-08-20T08:30:00+02:00,20200820830000200,202008208300002002020S011442,CONGOSTO,CONGOSTO,Villa de Vallecas,VILLADEVALLECAS,https://www.wikidata.org/wiki/Q1947988,Hitting a person,Clear,0,Driver,40 - 44,Man,0,447.596.198,4.469.001.026,0
2020S011442,2020-08-20T08:30:00+02:00,20200820830000200,202008208300002002020S011442,CONGOSTO,CONGOSTO,Villa de Vallecas,VILLADEVALLECAS,https://www.wikidata.org/wiki/Q1947988,Hitting a person,Clear,0,Pedestrian,18 - 20,Woman,0,447.596.198,4.469.001.026,0
2020S011454,2020-08-20T17:55:00+02:00,202008201755000200,2020082017550002002020S011454,ALFONSO XII,ALFONSOXII,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Frontal-lateral collision,Clear,0,Driver,35 - 39,Man,1,441.542.213,4.474.107.366,0
2020S011493,2020-08-21T20:30:00+02:00,202008212030000200,2020082120300002002020S011493,AVDA. POBLADOS,AVDAPOBLADOS,Carabanchel,CARABANCHEL,https://www.wikidata.org/wiki/Q1001991,Frontal-lateral collision,Clear,0,Driver,21 - 24,Man,0,437.643.661,4.469.455.293,0
2020S011494,2020-08-19T20:30:00+02:00,202008192030000200,2020081920300002002020S011494,AGATHA CHRISTIE,AGATHACHRISTIE,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Crash against fixed obstacle,Clear,0,Driver,25 - 29,Man,1,446.078.266,4.483.429.178,0
2020S011495,2020-08-21T21:00:00+02:00,202008212100000200,2020082121000002002020S011495,TESORO,TESORO,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Frontal-lateral collision,Clear,0,Driver,60 - 64,Man,0,440.091.946,4.475.166.891,0
2020S011535,2020-08-22T12:50:00+02:00,202008221250000200,2020082212500002002020S011535,CTRA. SOMONTES AL PALACIO DE LA REAL QUINTA,CTRASOMONTESALPALACIODELAREALQUINTA,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Fall,Clear,0,Driver,18 - 20,Man,0,436.475.328,4.482.814.545,0
2020S011574,2020-08-24T16:50:00+02:00,202008241650000200,2020082416500002002020S011574,AVDA. MENENDEZ PELAYO,AVDAMENENDEZPELAYO,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Lateral collision,Clear,0,Driver,30 - 34,Woman,1,442.495.712,4.474.066.282,0
2020S011580,2020-08-24T20:00:00+02:00,202008242000000200,2020082420000002002020S011580,AVDA. ARCENTALES,AVDAARCENTALES,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Frontal-lateral collision,Clear,0,Driver,10 - 14,Man,1,448.867.555,4.476.078.374,0
2020S011581,2020-08-21T22:00:00+02:00,202008212200000200,2020082122000002002020S011581,PISTA. CRISTO DE EL PARDO,PISTACRISTODEELPARDO,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Fall,Clear,0,Driver,18 - 20,Woman,1,433.603.004,4.485.712.564,0
2020S011598,2020-08-21T11:02:00+02:00,202008211102000200,2020082111020002002020S011598,PASEO. TORRECILLA,PASEOTORRECILLA,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Fall,Clear,0,Driver,40 - 44,Woman,0,437.694.031,4.474.705.846,0
2020S011599,2020-08-23T12:20:00+02:00,202008231220000200,2020082312200002002020S011599,GTA. SAN ANTONIO DE LA FLORIDA,GTASANANTONIODELAFLORIDA,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Fall,Clear,0,Driver,55 - 59,Woman,1,438.416.054,4.475.295.474,0
2020S011609,2020-08-25T09:55:00+02:00,20200825955000200,202008259550002002020S011609,SOFIA,SOFIA,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Hitting a person,Clear,0,Driver,74 - + ,Man,0,448.410.117,4.474.490.801,0
2020S011609,2020-08-25T09:55:00+02:00,20200825955000200,202008259550002002020S011609,SOFIA,SOFIA,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Hitting a person,Clear,0,Pedestrian,50 - 54,Woman,1,448.410.117,4.474.490.801,0
2020S011615,2020-08-24T17:40:00+02:00,202008241740000200,2020082417400002002020S011615,VITRUVIO,VITRUVIO,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Fall,Clear,0,Driver,30 - 34,Woman,1,441.681.100,4.477.234.187,0
2020S011620,2020-08-25T17:40:00+02:00,202008251740000200,2020082517400002002020S011620,BRAVO MURILLO,BRAVOMURILLO,Tetuán,TETUAN,https://www.wikidata.org/wiki/Q1773540,Scope,Clear,0,Driver,21 - 24,Man,1,440.490.442,4.478.694.940,0
2020S011624,2020-08-24T21:10:00+02:00,202008242110000200,2020082421100002002020S011624,PASEO. SANTA MARIA DE LA CABEZA,PASEOSANTAMARIADELACABEZA,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Scope,NULL,1,Driver,15 - 17,Man,0,441.016.365,4.472.998.350,0
2020S011637,2020-08-23T11:58:00+02:00,202008231158000200,2020082311580002002020S011637,AVDA. MENENDEZ PELAYO,AVDAMENENDEZPELAYO,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Fall,Clear,0,Driver,55 - 59,Woman,0,442.499.962,4.473.411.013,0
2020S011644,2020-08-25T21:57:00+02:00,202008252157000200,2020082521570002002020S011644,CMNO. VIEJO DEL CURA,CMNOVIEJODELCURA,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Fall,Clear,0,Driver,35 - 39,Man,0,447.183.871,4.484.369.032,0
2020S011650,2020-08-26T14:30:00+02:00,202008261430000200,2020082614300002002020S011650,AVDA. NAZARET,AVDANAZARET,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Frontal-lateral collision,Clear,0,Driver,40 - 44,Woman,1,443.058.357,4.473.634.867,0
2020S011651,2020-08-25T21:05:00+02:00,202008252105000200,2020082521050002002020S011651,GTA. ENCINA DEL TRILLO,GTAENCINADELTRILLO,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Lateral collision,Clear,0,Driver,21 - 24,Man,0,436.160.927,4.474.180.287,0
2020S011651,2020-08-25T21:05:00+02:00,202008252105000200,2020082521050002002020S011651,GTA. ENCINA DEL TRILLO,GTAENCINADELTRILLO,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Lateral collision,Clear,0,Driver,55 - 59,Man,0,436.160.927,4.474.180.287,0
2020S011652,2020-08-25T19:45:00+02:00,202008251945000200,2020082519450002002020S011652,GTA. SIETE HERMANAS,GTASIETEHERMANAS,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Frontal-lateral collision,Clear,0,Driver,50 - 54,Man,0,436.683.953,4.474.211.301,0
2020S011652,2020-08-25T19:45:00+02:00,202008251945000200,2020082519450002002020S011652,GTA. SIETE HERMANAS,GTASIETEHERMANAS,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Frontal-lateral collision,Clear,0,Driver,60 - 64,Man,1,436.683.953,4.474.211.301,0
2020S011692,2020-08-27T11:50:00+02:00,202008271150000200,2020082711500002002020S011692,AJOFRIN,AJOFRIN,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Crash against fixed obstacle,Clear,0,Driver,06 - 09,Woman,0,446.925.607,4.475.243.979,0
2020S011695,2020-08-26T21:00:00+02:00,202008262100000200,2020082621000002002020S011695,PADRE DAMIAN,PADREDAMIAN,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Frontal collision,Clear,0,Driver,30 - 34,Man,0,441.889.299,4.479.150.216,0
2020S011699,2020-08-26T20:50:00+02:00,202008262050000200,2020082620500002002020S011699,FERROCARRIL,FERROCARRIL,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Hitting a person,Clear,0,Driver,45 - 49,Man,0,441.101.440,4.472.490.881,0
2020S011699,2020-08-26T20:50:00+02:00,202008262050000200,2020082620500002002020S011699,FERROCARRIL,FERROCARRIL,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Hitting a person,Clear,0,Pedestrian,25 - 29,Woman,0,441.101.440,4.472.490.881,0
2020S011699,2020-08-26T20:50:00+02:00,202008262050000200,2020082620500002002020S011699,FERROCARRIL,FERROCARRIL,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Hitting a person,Clear,0,Pedestrian,30 - 34,Woman,0,441.101.440,4.472.490.881,0
2020S011714,2020-08-27T18:14:00+02:00,202008271814000200,2020082718140002002020S011714,AVDA. AMERICA,AVDAAMERICA,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Lateral collision,Clear,0,Driver,30 - 34,Man,0,443.187.498,4.476.803.918,0
2020S011732,2020-08-27T10:15:00+02:00,202008271015000200,2020082710150002002020S011732,PLAZA. INDEPENDENCIA,PLAZAINDEPENDENCIA,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Fall,Clear,0,Driver,55 - 59,Man,0,441.619.683,4.474.550.152,0
2020S011781,2020-08-29T02:15:00+02:00,20200829215000200,202008292150002002020S011781,PASEO. CASTELLANA,PASEOCASTELLANA,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Crash against fixed obstacle,Clear,1,Driver,25 - 29,Man,1,441.515.968,4.475.495.933,1
2020S011806,2020-08-29T23:15:00+02:00,202008292315000200,2020082923150002002020S011806,GALILEO,GALILEO,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Fall,Clear,1,Driver,35 - 39,Man,0,439.756.976,4.476.302.060,0
2020S011811,2020-08-29T22:10:00+02:00,202008292210000200,2020082922100002002020S011811,PASEO. ESPERANZA,PASEOESPERANZA,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Hitting a person,Clear,0,Driver,40 - 44,Man,1,440.125.238,4.472.672.122,0
