identifier,archive_number,district,type,location,destinatation,solar_m2
http://www.group22.org/gz/resource/GreenZones/301377,301377,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L900,http://www.group22.org/gz/resource/Destinatation/DES38,24327.0
http://www.group22.org/gz/resource/GreenZones/301378,301378,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L901,http://www.group22.org/gz/resource/Destinatation/DES34,17379.38
http://www.group22.org/gz/resource/GreenZones/301379,301379,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L902,http://www.group22.org/gz/resource/Destinatation/DES38,8235.01
http://www.group22.org/gz/resource/GreenZones/301380,301380,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L903,http://www.group22.org/gz/resource/Destinatation/DES38,7515.0
http://www.group22.org/gz/resource/GreenZones/301381,301381,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L904,http://www.group22.org/gz/resource/Destinatation/DES38,5667.69
http://www.group22.org/gz/resource/GreenZones/301382,301382,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L905,http://www.group22.org/gz/resource/Destinatation/DES38,6048.0
http://www.group22.org/gz/resource/GreenZones/301383,301383,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L906,http://www.group22.org/gz/resource/Destinatation/DES38,6031.0
http://www.group22.org/gz/resource/GreenZones/301384,301384,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L907,http://www.group22.org/gz/resource/Destinatation/DES38,5536.13
http://www.group22.org/gz/resource/GreenZones/301385,301385,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L908,http://www.group22.org/gz/resource/Destinatation/DES38,5319.91
http://www.group22.org/gz/resource/GreenZones/301386,301386,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L909,http://www.group22.org/gz/resource/Destinatation/DES38,4988.77
http://www.group22.org/gz/resource/GreenZones/301387,301387,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L910,http://www.group22.org/gz/resource/Destinatation/DES38,3629.84
http://www.group22.org/gz/resource/GreenZones/301388,301388,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L911,http://www.group22.org/gz/resource/Destinatation/DES38,3604.87
http://www.group22.org/gz/resource/GreenZones/301389,301389,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L912,http://www.group22.org/gz/resource/Destinatation/DES38,3437.07
http://www.group22.org/gz/resource/GreenZones/301390,301390,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L913,http://www.group22.org/gz/resource/Destinatation/DES38,3480.0
http://www.group22.org/gz/resource/GreenZones/301391,301391,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L914,http://www.group22.org/gz/resource/Destinatation/DES38,3480.0
http://www.group22.org/gz/resource/GreenZones/301392,301392,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L915,http://www.group22.org/gz/resource/Destinatation/DES242,3480.0
http://www.group22.org/gz/resource/GreenZones/301393,301393,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L916,http://www.group22.org/gz/resource/Destinatation/DES38,3480.0
http://www.group22.org/gz/resource/GreenZones/301394,301394,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L917,http://www.group22.org/gz/resource/Destinatation/DES38,3435.0
http://www.group22.org/gz/resource/GreenZones/301395,301395,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L918,http://www.group22.org/gz/resource/Destinatation/DES38,6342.0
http://www.group22.org/gz/resource/GreenZones/301396,301396,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L919,http://www.group22.org/gz/resource/Destinatation/DES38,6051.0
http://www.group22.org/gz/resource/GreenZones/301397,301397,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L920,http://www.group22.org/gz/resource/Destinatation/DES38,3085.0
http://www.group22.org/gz/resource/GreenZones/301398,301398,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L921,http://www.group22.org/gz/resource/Destinatation/DES38,3480.0
http://www.group22.org/gz/resource/GreenZones/301399,301399,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L922,http://www.group22.org/gz/resource/Destinatation/DES38,3480.0
http://www.group22.org/gz/resource/GreenZones/301400,301400,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L923,http://www.group22.org/gz/resource/Destinatation/DES38,3096.29
http://www.group22.org/gz/resource/GreenZones/301401,301401,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L924,http://www.group22.org/gz/resource/Destinatation/DES38,2657.23
http://www.group22.org/gz/resource/GreenZones/301402,301402,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L925,http://www.group22.org/gz/resource/Destinatation/DES38,2160.22
http://www.group22.org/gz/resource/GreenZones/301403,301403,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L926,http://www.group22.org/gz/resource/Destinatation/DES38,2160.02
http://www.group22.org/gz/resource/GreenZones/301404,301404,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L927,http://www.group22.org/gz/resource/Destinatation/DES38,2160.0
http://www.group22.org/gz/resource/GreenZones/301405,301405,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L928,http://www.group22.org/gz/resource/Destinatation/DES38,2160.0
http://www.group22.org/gz/resource/GreenZones/301406,301406,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L929,http://www.group22.org/gz/resource/Destinatation/DES38,2125.2
http://www.group22.org/gz/resource/GreenZones/301407,301407,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L930,http://www.group22.org/gz/resource/Destinatation/DES38,1959.2
http://www.group22.org/gz/resource/GreenZones/301408,301408,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L931,http://www.group22.org/gz/resource/Destinatation/DES38,1455.0
http://www.group22.org/gz/resource/GreenZones/301409,301409,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L932,http://www.group22.org/gz/resource/Destinatation/DES38,1500.0
http://www.group22.org/gz/resource/GreenZones/301410,301410,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L933,http://www.group22.org/gz/resource/Destinatation/DES38,1500.0
http://www.group22.org/gz/resource/GreenZones/301411,301411,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L934,http://www.group22.org/gz/resource/Destinatation/DES38,1455.0
http://www.group22.org/gz/resource/GreenZones/301412,301412,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L935,http://www.group22.org/gz/resource/Destinatation/DES38,2023.76
http://www.group22.org/gz/resource/GreenZones/301413,301413,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L936,http://www.group22.org/gz/resource/Destinatation/DES38,9290.97
http://www.group22.org/gz/resource/GreenZones/300729,300729,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L937,http://www.group22.org/gz/resource/Destinatation/DES243,34850.0
http://www.group22.org/gz/resource/GreenZones/300730,300730,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L938,http://www.group22.org/gz/resource/Destinatation/DES244,11100.0
http://www.group22.org/gz/resource/GreenZones/300731,300731,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L939,http://www.group22.org/gz/resource/Destinatation/DES245,48100.0
http://www.group22.org/gz/resource/GreenZones/300732,300732,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L940,http://www.group22.org/gz/resource/Destinatation/DES246,198382.81
http://www.group22.org/gz/resource/GreenZones/300734,300734,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L941,http://www.group22.org/gz/resource/Destinatation/DES1,4393.5
http://www.group22.org/gz/resource/GreenZones/300735,300735,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L942,http://www.group22.org/gz/resource/Destinatation/DES81,1122.0
http://www.group22.org/gz/resource/GreenZones/300736,300736,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L943,http://www.group22.org/gz/resource/Destinatation/DES81,1565.5
http://www.group22.org/gz/resource/GreenZones/300737,300737,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L944,http://www.group22.org/gz/resource/Destinatation/DES81,1811.0
http://www.group22.org/gz/resource/GreenZones/300738,300738,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L945,http://www.group22.org/gz/resource/Destinatation/DES81,728.84
http://www.group22.org/gz/resource/GreenZones/300739,300739,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L946,http://www.group22.org/gz/resource/Destinatation/DES81,1847.5
http://www.group22.org/gz/resource/GreenZones/300740,300740,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L947,http://www.group22.org/gz/resource/Destinatation/DES1,4455.0
http://www.group22.org/gz/resource/GreenZones/300741,300741,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L948,http://www.group22.org/gz/resource/Destinatation/DES81,9970.0
http://www.group22.org/gz/resource/GreenZones/300742,300742,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L949,http://www.group22.org/gz/resource/Destinatation/DES81,2195.79
http://www.group22.org/gz/resource/GreenZones/300743,300743,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L950,http://www.group22.org/gz/resource/Destinatation/DES81,1931.0
http://www.group22.org/gz/resource/GreenZones/300744,300744,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L951,http://www.group22.org/gz/resource/Destinatation/DES81,1931.0
http://www.group22.org/gz/resource/GreenZones/300745,300745,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L952,http://www.group22.org/gz/resource/Destinatation/DES1,1159.0
http://www.group22.org/gz/resource/GreenZones/300746,300746,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L953,http://www.group22.org/gz/resource/Destinatation/DES81,1509.0
