identificador,matricula,distrito,barrio,calle,num_finca,location
http://www.group10.org/pl/resource/ParkingMeter/PM703630046,703630046,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S656,9,http://www.group10.org/pl/resource/Location/L29964
http://www.group10.org/pl/resource/ParkingMeter/PM703630048,703630048,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S656,13 B,http://www.group10.org/pl/resource/Location/L29965
http://www.group10.org/pl/resource/ParkingMeter/PM703630004,703630004,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S624,17,http://www.group10.org/pl/resource/Location/L29966
http://www.group10.org/pl/resource/ParkingMeter/PM703630047,703630047,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S658,1,http://www.group10.org/pl/resource/Location/L29967
http://www.group10.org/pl/resource/ParkingMeter/PM703630023,703630023,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S660,12,http://www.group10.org/pl/resource/Location/L29968
http://www.group10.org/pl/resource/ParkingMeter/PM703630041,703630041,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S661,11,http://www.group10.org/pl/resource/Location/L29969
http://www.group10.org/pl/resource/ParkingMeter/PM703630043,703630043,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S663,1,http://www.group10.org/pl/resource/Location/L29970
http://www.group10.org/pl/resource/ParkingMeter/PM703630056,703630056,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S663,17,http://www.group10.org/pl/resource/Location/L29971
http://www.group10.org/pl/resource/ParkingMeter/PM703630059,703630059,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S663,18,http://www.group10.org/pl/resource/Location/L29972
http://www.group10.org/pl/resource/ParkingMeter/PM703630057,703630057,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S663,39,http://www.group10.org/pl/resource/Location/L29973
http://www.group10.org/pl/resource/ParkingMeter/PM703630003,703630003,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S625,36,http://www.group10.org/pl/resource/Location/L29974
http://www.group10.org/pl/resource/ParkingMeter/PM703630017,703630017,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S539,62,http://www.group10.org/pl/resource/Location/L29975
http://www.group10.org/pl/resource/ParkingMeter/PM703630019,703630019,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S539,64,http://www.group10.org/pl/resource/Location/L29976
http://www.group10.org/pl/resource/ParkingMeter/PM703630018,703630018,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S539,66,http://www.group10.org/pl/resource/Location/L29977
http://www.group10.org/pl/resource/ParkingMeter/PM703630020,703630020,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S539,70,http://www.group10.org/pl/resource/Location/L29978
http://www.group10.org/pl/resource/ParkingMeter/PM703630029,703630029,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S539,82,http://www.group10.org/pl/resource/Location/L29979
http://www.group10.org/pl/resource/ParkingMeter/PM703630042,703630042,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S539,100,http://www.group10.org/pl/resource/Location/L29980
http://www.group10.org/pl/resource/ParkingMeter/PM703630051,703630051,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S539,108,http://www.group10.org/pl/resource/Location/L29981
http://www.group10.org/pl/resource/ParkingMeter/PM703630054,703630054,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S539,118,http://www.group10.org/pl/resource/Location/L29982
http://www.group10.org/pl/resource/ParkingMeter/PM703630016,703630016,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S664,9,http://www.group10.org/pl/resource/Location/L29983
http://www.group10.org/pl/resource/ParkingMeter/PM703630038,703630038,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S666,8,http://www.group10.org/pl/resource/Location/L29986
http://www.group10.org/pl/resource/ParkingMeter/PM703630028,703630028,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S668,2,http://www.group10.org/pl/resource/Location/L29987
http://www.group10.org/pl/resource/ParkingMeter/PM703630050,703630050,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S668,21,http://www.group10.org/pl/resource/Location/L29988
http://www.group10.org/pl/resource/ParkingMeter/PM703630052,703630052,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S668,23,http://www.group10.org/pl/resource/Location/L29989
http://www.group10.org/pl/resource/ParkingMeter/PM703630039,703630039,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S668,10 B,http://www.group10.org/pl/resource/Location/L29990
http://www.group10.org/pl/resource/ParkingMeter/PM703630065,703630065,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S547,48,http://www.group10.org/pl/resource/Location/L29991
http://www.group10.org/pl/resource/ParkingMeter/PM703630049,703630049,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S547,70,http://www.group10.org/pl/resource/Location/L29992
http://www.group10.org/pl/resource/ParkingMeter/PM703630062,703630062,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S670,4,http://www.group10.org/pl/resource/Location/L29993
http://www.group10.org/pl/resource/ParkingMeter/PM703630040,703630040,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S671,6,http://www.group10.org/pl/resource/Location/L29994
http://www.group10.org/pl/resource/ParkingMeter/PM703630063,703630063,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S550,3,http://www.group10.org/pl/resource/Location/L29995
http://www.group10.org/pl/resource/ParkingMeter/PM703630064,703630064,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S550,11,http://www.group10.org/pl/resource/Location/L29996
http://www.group10.org/pl/resource/ParkingMeter/PM703630066,703630066,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S550,25,http://www.group10.org/pl/resource/Location/L29997
http://www.group10.org/pl/resource/ParkingMeter/PM703630007,703630007,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S551,65,http://www.group10.org/pl/resource/Location/L29998
http://www.group10.org/pl/resource/ParkingMeter/PM703630021,703630021,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S551,67,http://www.group10.org/pl/resource/Location/L29999
http://www.group10.org/pl/resource/ParkingMeter/PM703630060,703630060,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S551,89,http://www.group10.org/pl/resource/Location/L30000
http://www.group10.org/pl/resource/ParkingMeter/PM703630030,703630030,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S672,9,http://www.group10.org/pl/resource/Location/L30002
http://www.group10.org/pl/resource/ParkingMeter/PM703630025,703630025,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S672,2,http://www.group10.org/pl/resource/Location/L30003
http://www.group10.org/pl/resource/ParkingMeter/PM703630033,703630033,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S672,2,http://www.group10.org/pl/resource/Location/L30004
http://www.group10.org/pl/resource/ParkingMeter/PM703630034,703630034,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S672,4,http://www.group10.org/pl/resource/Location/L30005
http://www.group10.org/pl/resource/ParkingMeter/PM703630035,703630035,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S672,4,http://www.group10.org/pl/resource/Location/L30006
http://www.group10.org/pl/resource/ParkingMeter/PM703630036,703630036,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S672,8,http://www.group10.org/pl/resource/Location/L30007
http://www.group10.org/pl/resource/ParkingMeter/PM703630037,703630037,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S672,10,http://www.group10.org/pl/resource/Location/L30008
http://www.group10.org/pl/resource/ParkingMeter/PM703630022,703630022,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S673,3,http://www.group10.org/pl/resource/Location/L30009
http://www.group10.org/pl/resource/ParkingMeter/PM703630002,703630002,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S675,1,http://www.group10.org/pl/resource/Location/L30010
http://www.group10.org/pl/resource/ParkingMeter/PM703630011,703630011,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S675,4,http://www.group10.org/pl/resource/Location/L30011
http://www.group10.org/pl/resource/ParkingMeter/PM703630013,703630013,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S675,4,http://www.group10.org/pl/resource/Location/L30012
http://www.group10.org/pl/resource/ParkingMeter/PM703630012,703630012,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S675,9,http://www.group10.org/pl/resource/Location/L30013
http://www.group10.org/pl/resource/ParkingMeter/PM703630009,703630009,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S675,10,http://www.group10.org/pl/resource/Location/L30014
http://www.group10.org/pl/resource/ParkingMeter/PM703630008,703630008,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S675,15,http://www.group10.org/pl/resource/Location/L30015
http://www.group10.org/pl/resource/ParkingMeter/PM703630010,703630010,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S675,8 B,http://www.group10.org/pl/resource/Location/L30016
http://www.group10.org/pl/resource/ParkingMeter/PM703630024,703630024,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S677,8,http://www.group10.org/pl/resource/Location/L30017
http://www.group10.org/pl/resource/ParkingMeter/PM703630032,703630032,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S677,14,http://www.group10.org/pl/resource/Location/L30018
http://www.group10.org/pl/resource/ParkingMeter/PM703630058,703630058,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S677,14,http://www.group10.org/pl/resource/Location/L30019
http://www.group10.org/pl/resource/ParkingMeter/PM703630061,703630061,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-06,http://www.group10.org/pl/resource/Street/S677,21,http://www.group10.org/pl/resource/Location/L30020
