identificador,gis_x,gis_y
http://www.group10.org/pl/resource/Location/L18107,440825.49,4478276.39
http://www.group10.org/pl/resource/Location/L18108,440830.34,4478276.05
http://www.group10.org/pl/resource/Location/L18109,440880.91,4478319.16
http://www.group10.org/pl/resource/Location/L18110,440935.75,4478267.84
http://www.group10.org/pl/resource/Location/L18111,440940.27,4478267.49
http://www.group10.org/pl/resource/Location/L18112,440946.8,4478266.97
http://www.group10.org/pl/resource/Location/L18113,440962.36,4478265.77
http://www.group10.org/pl/resource/Location/L18114,440966.9,4478265.42
http://www.group10.org/pl/resource/Location/L18115,440924.65,4478268.73
http://www.group10.org/pl/resource/Location/L18116,440446.51,4478435.93
http://www.group10.org/pl/resource/Location/L18117,440432,4478435.7
http://www.group10.org/pl/resource/Location/L18118,440485.84,4478429.74
http://www.group10.org/pl/resource/Location/L18119,440465.09,4478432.94
http://www.group10.org/pl/resource/Location/L18120,440501.04,4478427.49
http://www.group10.org/pl/resource/Location/L18121,440513.28,4478425.56
http://www.group10.org/pl/resource/Location/L18122,440558.26,4478418.65
http://www.group10.org/pl/resource/Location/L18123,441003.07,4478041.95
http://www.group10.org/pl/resource/Location/L18124,440983.9,4478187.42
http://www.group10.org/pl/resource/Location/L18125,441011.85,4478185.54
http://www.group10.org/pl/resource/Location/L18126,440490.46,4477652.56
http://www.group10.org/pl/resource/Location/L18127,440490.87,4477658.6
http://www.group10.org/pl/resource/Location/L18128,440491.37,4477664.85
http://www.group10.org/pl/resource/Location/L18129,440492.33,4477683.1
http://www.group10.org/pl/resource/Location/L18130,440493.75,4477703.69
http://www.group10.org/pl/resource/Location/L18131,440494.75,4477720.34
http://www.group10.org/pl/resource/Location/L18132,440495.24,4477727.84
http://www.group10.org/pl/resource/Location/L18133,440495.73,4477735.46
http://www.group10.org/pl/resource/Location/L18134,440497.76,4477770.74
http://www.group10.org/pl/resource/Location/L18135,440499.46,4477798.1
http://www.group10.org/pl/resource/Location/L18136,440511.59,4477896.94
http://www.group10.org/pl/resource/Location/L18137,440503.95,4477818.67
http://www.group10.org/pl/resource/Location/L18138,440507.77,4477867.58
http://www.group10.org/pl/resource/Location/L18139,441029.34,4477588.7
http://www.group10.org/pl/resource/Location/L18140,441028.53,4477605.62
http://www.group10.org/pl/resource/Location/L18141,441003.46,4477605.06
http://www.group10.org/pl/resource/Location/L18142,441035.7,4477652.91
http://www.group10.org/pl/resource/Location/L18143,441037.21,4477678.33
http://www.group10.org/pl/resource/Location/L18144,441040.15,4477711.46
http://www.group10.org/pl/resource/Location/L18145,441046.66,4477733.11
http://www.group10.org/pl/resource/Location/L18146,441013.34,4477660.32
http://www.group10.org/pl/resource/Location/L18147,441049.52,4477795.8
http://www.group10.org/pl/resource/Location/L18148,441046.3,4477789.71
http://www.group10.org/pl/resource/Location/L18149,441044.49,4477765.96
http://www.group10.org/pl/resource/Location/L18150,441013.67,4477686.44
http://www.group10.org/pl/resource/Location/L18151,441049.25,4477827.53
http://www.group10.org/pl/resource/Location/L18152,441021.21,4477771.32
http://www.group10.org/pl/resource/Location/L18153,441025.81,4477787.74
http://www.group10.org/pl/resource/Location/L18154,441052.2,4477865.46
http://www.group10.org/pl/resource/Location/L18155,441028.51,4477819.89
http://www.group10.org/pl/resource/Location/L18156,441057.8,4477878.65
http://www.group10.org/pl/resource/Location/L18157,441055.54,4477908.81
http://www.group10.org/pl/resource/Location/L18158,441036.8,4477923.39
http://www.group10.org/pl/resource/Location/L18159,441059.34,4477957.59
http://www.group10.org/pl/resource/Location/L18160,441061.82,4477989.03
http://www.group10.org/pl/resource/Location/L18161,441067.43,4478002.91
http://www.group10.org/pl/resource/Location/L18162,441040.13,4477965.86
http://www.group10.org/pl/resource/Location/L18163,441042.92,4478000.48
http://www.group10.org/pl/resource/Location/L18164,441041.72,4478054.61
http://www.group10.org/pl/resource/Location/L18165,441070.75,4478102.37
http://www.group10.org/pl/resource/Location/L18166,441043.92,4478081.73
http://www.group10.org/pl/resource/Location/L18167,441072.89,4478129.48
http://www.group10.org/pl/resource/Location/L18168,441052.3,4478118.57
http://www.group10.org/pl/resource/Location/L18169,441078.79,4478168.19
http://www.group10.org/pl/resource/Location/L18170,441077.91,4478152.53
http://www.group10.org/pl/resource/Location/L18171,441084.63,4478314.72
http://www.group10.org/pl/resource/Location/L18172,441056.24,4478167.1
http://www.group10.org/pl/resource/Location/L18173,441089.82,4478365.77
http://www.group10.org/pl/resource/Location/L18174,441063.98,4478286.47
http://www.group10.org/pl/resource/Location/L18175,441094.57,4478424.75
http://www.group10.org/pl/resource/Location/L18176,441095.88,4478475.02
http://www.group10.org/pl/resource/Location/L18177,441097.42,4478494.46
http://www.group10.org/pl/resource/Location/L18178,441099.36,4478484.51
http://www.group10.org/pl/resource/Location/L18179,441066.98,4478324.09
http://www.group10.org/pl/resource/Location/L18180,441068.04,4478337.19
http://www.group10.org/pl/resource/Location/L18181,441085.98,4478351.12
http://www.group10.org/pl/resource/Location/L18182,441072.68,4478371.4
http://www.group10.org/pl/resource/Location/L18183,441069.58,4478356.99
http://www.group10.org/pl/resource/Location/L18184,441106.48,4478579.74
http://www.group10.org/pl/resource/Location/L18185,441103.81,4478543.13
http://www.group10.org/pl/resource/Location/L18186,441105.11,4478561.02
http://www.group10.org/pl/resource/Location/L18187,441074.82,4478391.37
http://www.group10.org/pl/resource/Location/L18188,441091.63,4478403.89
http://www.group10.org/pl/resource/Location/L18189,441074.29,4478421.12
http://www.group10.org/pl/resource/Location/L18190,441109.69,4478624.35
http://www.group10.org/pl/resource/Location/L18191,441108.7,4478610.53
http://www.group10.org/pl/resource/Location/L18192,441107.4,4478593.18
http://www.group10.org/pl/resource/Location/L18193,441077.1,4478455.86
http://www.group10.org/pl/resource/Location/L18194,441083.02,4478497.44
http://www.group10.org/pl/resource/Location/L18195,441079.24,4478482.47
http://www.group10.org/pl/resource/Location/L18196,441083.04,4478529.03
http://www.group10.org/pl/resource/Location/L18197,441102.92,4478531.71
http://www.group10.org/pl/resource/Location/L18198,441084.2,4478543.45
http://www.group10.org/pl/resource/Location/L18199,441085.81,4478567.88
http://www.group10.org/pl/resource/Location/L18200,441088.49,4478600.33
http://www.group10.org/pl/resource/Location/L18201,441032.55,4477873.53
http://www.group10.org/pl/resource/Location/L18202,441066.91,4478054.44
http://www.group10.org/pl/resource/Location/L18203,441069.69,4478033.34
http://www.group10.org/pl/resource/Location/L18204,441064.25,4478020.53
http://www.group10.org/pl/resource/Location/L18205,441059.79,4478231.43
http://www.group10.org/pl/resource/Location/L18206,441032.61,4477622.33
http://www.group10.org/pl/resource/Location/L18207,441030.99,4477631.91
http://www.group10.org/pl/resource/Location/L18208,441077.23,4478247.31
http://www.group10.org/pl/resource/Location/L18209,441047.74,4477747.74
http://www.group10.org/pl/resource/Location/L18210,441091.33,4478385.01
http://www.group10.org/pl/resource/Location/L18211,440514.96,4477831.24
http://www.group10.org/pl/resource/Location/L18212,440527.13,4477830.27
http://www.group10.org/pl/resource/Location/L18213,440538.89,4477829.4
http://www.group10.org/pl/resource/Location/L18214,440554.29,4477828.21
http://www.group10.org/pl/resource/Location/L18215,440567.38,4477827
http://www.group10.org/pl/resource/Location/L18216,440579.09,4477826.16
http://www.group10.org/pl/resource/Location/L18217,440591.17,4477825.21
http://www.group10.org/pl/resource/Location/L18218,440600,4477824.54
http://www.group10.org/pl/resource/Location/L18219,440616,4477823.24
http://www.group10.org/pl/resource/Location/L18220,440630.42,4477822.02
http://www.group10.org/pl/resource/Location/L18221,440655.76,4477819.66
http://www.group10.org/pl/resource/Location/L18222,440664.42,4477818.97
http://www.group10.org/pl/resource/Location/L18223,440675.74,4477818.04
http://www.group10.org/pl/resource/Location/L18224,440687.18,4477817.11
http://www.group10.org/pl/resource/Location/L18225,440699.26,4477816.13
http://www.group10.org/pl/resource/Location/L18226,440726.88,4477814.23
http://www.group10.org/pl/resource/Location/L18227,440735.59,4477813.58
http://www.group10.org/pl/resource/Location/L18228,440746.85,4477812.85
http://www.group10.org/pl/resource/Location/L18229,440757.78,4477812.03
http://www.group10.org/pl/resource/Location/L18230,441363.32,4477818.32
http://www.group10.org/pl/resource/Location/L18231,440368.91,4477942.81
http://www.group10.org/pl/resource/Location/L18232,440368.54,4477932.59
http://www.group10.org/pl/resource/Location/L18233,440381.15,4477937.78
http://www.group10.org/pl/resource/Location/L18234,440387.97,4477929.64
http://www.group10.org/pl/resource/Location/L18235,440393.81,4477940.49
http://www.group10.org/pl/resource/Location/L18236,440477.59,4477915.71
http://www.group10.org/pl/resource/Location/L18237,440403.08,4477934.27
http://www.group10.org/pl/resource/Location/L18238,440400.93,4477927.66
http://www.group10.org/pl/resource/Location/L18239,440413.84,4477932.59
http://www.group10.org/pl/resource/Location/L18240,440498.8,4477912.58
http://www.group10.org/pl/resource/Location/L18241,440523.57,4477908.67
http://www.group10.org/pl/resource/Location/L18242,440420.65,4477931.51
http://www.group10.org/pl/resource/Location/L18243,440439.13,4477928.53
http://www.group10.org/pl/resource/Location/L18244,440536.8,4477907.14
http://www.group10.org/pl/resource/Location/L18245,440548.67,4477905.72
http://www.group10.org/pl/resource/Location/L18246,440483.29,4477921.77
http://www.group10.org/pl/resource/Location/L18247,440580.94,4477901.84
http://www.group10.org/pl/resource/Location/L18248,440496.07,4477920.08
http://www.group10.org/pl/resource/Location/L18249,440509.17,4477918.31
http://www.group10.org/pl/resource/Location/L18250,440603.39,4477899.35
http://www.group10.org/pl/resource/Location/L18251,440523.62,4477918.98
http://www.group10.org/pl/resource/Location/L18252,440551.28,4477916.08
http://www.group10.org/pl/resource/Location/L18253,440539.05,4477919.67
http://www.group10.org/pl/resource/Location/L18254,440557.68,4477915.37
http://www.group10.org/pl/resource/Location/L18255,440620.59,4477897.39
http://www.group10.org/pl/resource/Location/L18256,440635.32,4477895.76
http://www.group10.org/pl/resource/Location/L18257,440573.09,4477910.06
http://www.group10.org/pl/resource/Location/L18258,440580.67,4477909.24
http://www.group10.org/pl/resource/Location/L18259,440605.88,4477906.23
http://www.group10.org/pl/resource/Location/L18260,440616.76,4477905.1
http://www.group10.org/pl/resource/Location/L18261,440628.39,4477903.84
http://www.group10.org/pl/resource/Location/L18262,440435.05,4477922.17
http://www.group10.org/pl/resource/Location/L18263,441027.64,4478521.75
http://www.group10.org/pl/resource/Location/L18264,441008.54,4478523.28
http://www.group10.org/pl/resource/Location/L18265,440995.91,4478504.15
http://www.group10.org/pl/resource/Location/L18266,441016.72,4478502.43
http://www.group10.org/pl/resource/Location/L18267,441056.46,4478518.07
http://www.group10.org/pl/resource/Location/L18268,441071.87,4478516.76
http://www.group10.org/pl/resource/Location/L18269,441061.24,4478498.83
http://www.group10.org/pl/resource/Location/L18270,441137.32,4478513.15
http://www.group10.org/pl/resource/Location/L18271,441133.11,4478513.5
http://www.group10.org/pl/resource/Location/L18272,441109.47,4478515.5
http://www.group10.org/pl/resource/Location/L18273,441153.66,4478511.83
http://www.group10.org/pl/resource/Location/L18274,441148.65,4478489.96
http://www.group10.org/pl/resource/Location/L18275,441247.5,4478503.52
http://www.group10.org/pl/resource/Location/L18276,441239.91,4478482.25
http://www.group10.org/pl/resource/Location/L18277,441269.03,4478477.14
http://www.group10.org/pl/resource/Location/L18278,441108.01,4478493.12
http://www.group10.org/pl/resource/Location/L18279,441103.34,4478493.32
http://www.group10.org/pl/resource/Location/L18280,441189.42,4478486.49
http://www.group10.org/pl/resource/Location/L18281,441213.86,4478451.78
http://www.group10.org/pl/resource/Location/L18282,441212.66,4478469.99
http://www.group10.org/pl/resource/Location/L18283,441263.63,4478240.27
http://www.group10.org/pl/resource/Location/L18284,441290.61,4478346.96
http://www.group10.org/pl/resource/Location/L18285,441293.84,4478387.36
http://www.group10.org/pl/resource/Location/L18286,441268.94,4478347.7
http://www.group10.org/pl/resource/Location/L18287,441267.55,4478329.48
http://www.group10.org/pl/resource/Location/L18288,441266.8,4478320.94
http://www.group10.org/pl/resource/Location/L18289,441295.28,4478404.39
http://www.group10.org/pl/resource/Location/L18290,441302.73,4478465.84
http://www.group10.org/pl/resource/Location/L18291,441298.31,4478437.39
http://www.group10.org/pl/resource/Location/L18292,441300.43,4478459.65
http://www.group10.org/pl/resource/Location/L18293,441299.6,4478451.03
http://www.group10.org/pl/resource/Location/L18294,441272.09,4478386.59
http://www.group10.org/pl/resource/Location/L18295,441273.17,4478406.52
http://www.group10.org/pl/resource/Location/L18296,441278.55,4478464.45
http://www.group10.org/pl/resource/Location/L18297,441275.36,4478429.07
http://www.group10.org/pl/resource/Location/L18298,441276.7,4478444.27
http://www.group10.org/pl/resource/Location/L18299,441301.75,4478474.31
http://www.group10.org/pl/resource/Location/L18300,440909.68,4478450.07
http://www.group10.org/pl/resource/Location/L18301,440910.35,4478458.6
http://www.group10.org/pl/resource/Location/L18302,440905.3,4478466.66
http://www.group10.org/pl/resource/Location/L18303,440871.05,4478259.4
http://www.group10.org/pl/resource/Location/L18304,440869.92,4478298.44
http://www.group10.org/pl/resource/Location/L18305,440873.34,4478289.06
http://www.group10.org/pl/resource/Location/L18306,440835.05,4478275.7
http://www.group10.org/pl/resource/Location/L18307,440839.47,4478275.38
http://www.group10.org/pl/resource/Location/L18308,440843.74,4478275.07
http://www.group10.org/pl/resource/Location/L18309,440881.17,4478258.89
http://www.group10.org/pl/resource/Location/L18310,440888.88,4478296.57
